field_key,src_table,label,abbreviation,dict_category,dict_unit,param_type,specimen,n_rows,n_keys,n_numeric,n_with_uom,unit_observed,p01,p50,p99,unit_recovery_rate,numeric_rate,dtype_inferred,coverage,missing_rate,obs_per_key
respFlowCareData|Adult Con Alarms Backup I:E,eicu.respiratoryCharting,respFlowCareData|Adult Con Alarms Backup I:E,,,,,,1850,146,112,0,,0.9,0.9,6.444,0.0,0.0605,mixed,0.0013,0.9987,12.671
respFlowCareData|Adult Con Setting INO,eicu.respiratoryCharting,respFlowCareData|Adult Con Setting INO,,,,,,1850,201,52,0,,0.0,20.0,30.0,0.0,0.0281,categorical,0.0018,0.9982,9.204
Milrinone (),eicu.infusionDrug,Milrinone (),,,,,,1843,137,1843,0,,0.0,11.3461,200.1248,0.0,1.0,numeric,0.0012,0.9988,13.453
D5NS (ml/hr),eicu.infusionDrug,D5NS (ml/hr),,,,,,1831,68,1831,0,,0.0,75.0,200.0,0.0,1.0,numeric,0.0006,0.9994,26.926
respFlowCareData|Adult Con Setting Heliox_,eicu.respiratoryCharting,respFlowCareData|Adult Con Setting Heliox_,,,,,,1804,216,42,0,,7.0,10.0,21.0,0.0,0.0233,categorical,0.002,0.998,8.352
respFlowCareData|Chest Tube Position,eicu.respiratoryCharting,respFlowCareData|Chest Tube Position,,,,,,1786,50,0,0,,,,,0.0,0.0,categorical,0.0005,0.9995,35.72
Dexmedetomidine(Precedex) 400 mcg Sodium Chloride 0.9% 100 ml (mcg/kg/hr),eicu.infusionDrug,Dexmedetomidine(Precedex) 400 mcg Sodium Chloride 0.9% 100 ml (mcg/kg/hr),,,,,,1728,184,1728,0,,0.1,0.7,1.4,0.0,1.0,numeric,0.0017,0.9983,9.391
respFlowCareData|CCU Ventilator Weaning Protocol Started,eicu.respiratoryCharting,respFlowCareData|CCU Ventilator Weaning Protocol Started,,,,,,1722,150,0,0,,,,,0.0,0.0,categorical,0.0014,0.9986,11.48
respFlowCareData|WUA Patient Response/RASS Score,eicu.respiratoryCharting,respFlowCareData|WUA Patient Response/RASS Score,,,,,,1721,543,1721,0,,-5.0,0.0,3.0,0.0,1.0,numeric,0.0049,0.9951,3.169
respFlowCareData|Patient Leak,eicu.respiratoryCharting,respFlowCareData|Patient Leak,,,,,,1672,182,1672,0,,0.0,10.937,86.133,0.0,1.0,numeric,0.0017,0.9983,9.187
respFlowCareData|Rise T,eicu.respiratoryCharting,respFlowCareData|Rise T,,,,,,1652,244,1652,0,,0.1,0.4,4.0,0.0,1.0,numeric,0.0022,0.9978,6.77
Labetalol (mg/min),eicu.infusionDrug,Labetalol (mg/min),,,,,,1640,121,1640,0,,0.0,1.0,83.9881,0.0,1.0,numeric,0.0011,0.9989,13.554
respFlowCareData|Secured by,eicu.respiratoryCharting,respFlowCareData|Secured by,,,,,,1633,58,0,0,,,,,0.0,0.0,categorical,0.0005,0.9995,28.155
respFlowCareData|Ventilator Checks,eicu.respiratoryCharting,respFlowCareData|Ventilator Checks,,,,,,1632,58,0,0,,,,,0.0,0.0,categorical,0.0005,0.9995,28.138
respFlowCareData|Vt Spontaneous (mL),eicu.respiratoryCharting,respFlowCareData|Vt Spontaneous (mL),,,,,,1629,194,1629,0,,0.0,474.6024,1066.9146,0.0,1.0,numeric,0.0018,0.9982,8.397
respFlowCareData|Peak Pressure,eicu.respiratoryCharting,respFlowCareData|Peak Pressure,,,,,,1627,58,1627,0,,9.2854,25.0,41.6323,0.0,1.0,numeric,0.0005,0.9995,28.052
IV (ml/hr),eicu.infusionDrug,IV (ml/hr),,,,,,1627,258,1627,0,,0.0,71.8093,839.5701,0.0,1.0,numeric,0.0023,0.9977,6.306
Lidocaine (mg/min),eicu.infusionDrug,Lidocaine (mg/min),,,,,,1617,93,1617,0,,0.0,1.0,4.0,0.0,1.0,numeric,0.0008,0.9992,17.387
respFlowCareData|RSBI,eicu.respiratoryCharting,respFlowCareData|RSBI,,,,,,1616,58,1616,0,,17.0722,32.857,137.8581,0.0,1.0,numeric,0.0005,0.9995,27.862
respFlowCareData|Patient Position,eicu.respiratoryCharting,respFlowCareData|Patient Position,,,,,,1611,57,0,0,,,,,0.0,0.0,categorical,0.0005,0.9995,28.263
respFlowCareData|Base Flow,eicu.respiratoryCharting,respFlowCareData|Base Flow,,,,,,1610,58,1609,0,,4.0,8.0,10.0,0.0,0.9994,numeric,0.0005,0.9995,27.759
respFlowCareData|Humidity,eicu.respiratoryCharting,respFlowCareData|Humidity,,,,,,1608,58,0,0,,,,,0.0,0.0,categorical,0.0005,0.9995,27.724
respFlowCareData|V60 Mask Leak Value,eicu.respiratoryCharting,respFlowCareData|V60 Mask Leak Value,,,,,,1606,182,1606,0,,1.0,1.0,2.0,0.0,1.0,numeric,0.0017,0.9983,8.824
respFlowCareData|Suctioned patient,eicu.respiratoryCharting,respFlowCareData|Suctioned patient,,,,,,1605,58,0,0,,,,,0.0,0.0,categorical,0.0005,0.9995,27.672
respFlowCareData|Trigger,eicu.respiratoryCharting,respFlowCareData|Trigger,,,,,,1603,56,0,0,,,,,0.0,0.0,categorical,0.0005,0.9995,28.625
respFlowCareData|Position at lip,eicu.respiratoryCharting,respFlowCareData|Position at lip,,,,,,1591,57,1590,0,,20.0,24.0,29.0,0.0,0.9994,numeric,0.0005,0.9995,27.912
cisatracurium (mcg/kg/min),eicu.infusionDrug,cisatracurium (mcg/kg/min),,,,,,1576,53,1576,0,,0.0,2.0,6.0,0.0,1.0,numeric,0.0005,0.9995,29.736
WBC's in body fluid,eicu.lab,WBC's in body fluid,,,,,,1563,1255,1510,0,,0.0,377.7098,161031.0076,0.0,0.9661,numeric,0.0114,0.9886,1.245
respFlowCareData|NIV Pt/Vent SpO2_5,eicu.respiratoryCharting,respFlowCareData|NIV Pt/Vent SpO2_5,,,,,,1548,289,1545,0,,88.3969,97.9948,100.0,0.0,0.9981,numeric,0.0026,0.9974,5.356
PRBC (ml/hr),eicu.infusionDrug,PRBC (ml/hr),,,,,,1547,452,1547,0,,0.0,99.568,500.0,0.0,1.0,numeric,0.0041,0.9959,3.423
Lorazepam (),eicu.infusionDrug,Lorazepam (),,,,,,1545,81,1545,0,,0.0423,4.0,108.8087,0.0,1.0,numeric,0.0007,0.9993,19.074
respFlowCareData|NIV Setting Total RR_5,eicu.respiratoryCharting,respFlowCareData|NIV Setting Total RR_5,,,,,,1535,280,1535,0,,9.5031,21.0,42.2275,0.0,1.0,numeric,0.0025,0.9975,5.482
respFlowCareData|Unable to Obtain PEEPi and Vtrap,eicu.respiratoryCharting,respFlowCareData|Unable to Obtain PEEPi and Vtrap,,,,,,1528,168,1528,0,,1.0,1.0,1.0,0.0,1.0,numeric,0.0015,0.9985,9.095
respFlowCareData|Backup Vent Active,eicu.respiratoryCharting,respFlowCareData|Backup Vent Active,,,,,,1528,56,0,0,,,,,0.0,0.0,categorical,0.0005,0.9995,27.286
Pressure Control,eicu.lab,Pressure Control,,,,,,1528,544,1525,1528,cm H2O,0.0,20.0,51.125,1.0,0.998,numeric,0.0049,0.9951,2.809
respFlowCareData|NIV Setting Spont Exp Vt_5,eicu.respiratoryCharting,respFlowCareData|NIV Setting Spont Exp Vt_5,,,,,,1514,277,1514,0,,200.0467,524.0709,1103.7117,0.0,1.0,numeric,0.0025,0.9975,5.466
respFlowCareData|HR Post,eicu.respiratoryCharting,respFlowCareData|HR Post,,,,,,1505,4,1505,0,,39.8219,58.3913,119.96,0.0,1.0,numeric,0.0,1.0,376.25
respFlowCareData|Rise,eicu.respiratoryCharting,respFlowCareData|Rise,,,,,,1505,172,1505,0,,0.1,2.0,2.0,0.0,1.0,numeric,0.0016,0.9984,8.75
respFlowCareData|NIV Setting Leak_,eicu.respiratoryCharting,respFlowCareData|NIV Setting Leak_,,,,,,1491,280,1491,0,,0.0,23.0,70.9693,0.0,1.0,numeric,0.0025,0.9975,5.325
respFlowCareData|Wake up assessment interventions,eicu.respiratoryCharting,respFlowCareData|Wake up assessment interventions,,,,,,1481,513,0,0,,,,,0.0,0.0,categorical,0.0047,0.9953,2.887
respFlowCareData|Chest Tube Size,eicu.respiratoryCharting,respFlowCareData|Chest Tube Size,,,,,,1480,51,1480,0,,8.0,24.0,32.0,0.0,1.0,numeric,0.0005,0.9995,29.02
respFlowCareData|Ventilator Type,eicu.respiratoryCharting,respFlowCareData|Ventilator Type,,,,,,1478,54,0,0,,,,,0.0,0.0,categorical,0.0005,0.9995,27.37
0.9%NS (ml/hr),eicu.infusionDrug,0.9%NS (ml/hr),,,,,,1464,22,1464,0,,0.0,50.0,217.0002,0.0,1.0,numeric,0.0002,0.9998,66.545
respFlowCareData|Static Compliance,eicu.respiratoryCharting,respFlowCareData|Static Compliance,,,,,,1438,55,1438,0,,14.9944,43.8374,140.9563,0.0,1.0,numeric,0.0005,0.9995,26.145
iv (ml/hr),eicu.infusionDrug,iv (ml/hr),,,,,,1433,213,1433,0,,0.0,61.8409,999.0,0.0,1.0,numeric,0.0019,0.9981,6.728
Lipids (ml/hr),eicu.infusionDrug,Lipids (ml/hr),,,,,,1421,79,1421,0,,0.0,10.4,25.0,0.0,1.0,numeric,0.0007,0.9993,17.987
ketamine (mg/hr),eicu.infusionDrug,ketamine (mg/hr),,,,,,1408,24,1408,0,,0.0,15.0,72.6286,0.0,1.0,numeric,0.0002,0.9998,58.667
respFlowCareData|Sedation Wean,eicu.respiratoryCharting,respFlowCareData|Sedation Wean,,,,,,1400,128,0,0,,,,,0.0,0.0,categorical,0.0012,0.9988,10.938
respFlowCareData|Spontaneous Respiratory Rate,eicu.respiratoryCharting,respFlowCareData|Spontaneous Respiratory Rate,,,,,,1399,54,1399,0,,0.0,4.0,33.7525,0.0,1.0,numeric,0.0005,0.9995,25.907
Epinephrine (),eicu.infusionDrug,Epinephrine (),,,,,,1391,121,1391,0,,0.0,9.661,323.362,0.0,1.0,numeric,0.0011,0.9989,11.496
T4,eicu.lab,T4,,,,,,1367,1292,1322,1367,mcg/dL,1.8674,6.7991,19.7565,1.0,0.9671,numeric,0.0117,0.9883,1.058
1/2 NS (ml/hr),eicu.infusionDrug,1/2 NS (ml/hr),,,,,,1353,40,1353,0,,0.0,75.0,200.0,0.0,1.0,numeric,0.0004,0.9996,33.825
Morphine (),eicu.infusionDrug,Morphine (),,,,,,1340,213,1340,0,,0.0,5.0,147.7958,0.0,1.0,numeric,0.0019,0.9981,6.291
respFlowPtVentData|EtCO2,eicu.respiratoryCharting,respFlowPtVentData|EtCO2,,,,,,1321,45,1321,0,,15.8417,33.0,63.185,0.0,1.0,numeric,0.0004,0.9996,29.356
Argatroban IVF Infused (ml/hr),eicu.infusionDrug,Argatroban IVF Infused (ml/hr),,,,,,1312,22,1312,0,,0.0,3.1,43.2081,0.0,1.0,numeric,0.0002,0.9998,59.636
Isoproterenol (mcg/min),eicu.infusionDrug,Isoproterenol (mcg/min),,,,,,1301,58,1301,0,,0.0,1.8516,10.0,0.0,1.0,numeric,0.0005,0.9995,22.431
respFlowCareData|HR,eicu.respiratoryCharting,respFlowCareData|HR,,,,,,1289,32,1289,0,,53.4633,80.3896,140.45,0.0,1.0,numeric,0.0003,0.9997,40.281
respFlowCareData|Tube Feedings on Hold,eicu.respiratoryCharting,respFlowCareData|Tube Feedings on Hold,,,,,,1275,71,0,0,,,,,0.0,0.0,categorical,0.0006,0.9994,17.958
Cisatracurium (mcg/kg/min),eicu.infusionDrug,Cisatracurium (mcg/kg/min),,,,,,1268,23,1268,0,,0.0,2.0,5.9846,0.0,1.0,numeric,0.0002,0.9998,55.13
respFlowCareData|Airway Attachments,eicu.respiratoryCharting,respFlowCareData|Airway Attachments,,,,,,1254,95,0,0,,,,,0.0,0.0,categorical,0.0009,0.9991,13.2
respFlowCareData|Tracheostomy Type,eicu.respiratoryCharting,respFlowCareData|Tracheostomy Type,,,,,,1252,34,0,0,,,,,0.0,0.0,categorical,0.0003,0.9997,36.824
Propofol,eicu.infusionDrug,Propofol,,,,,,1227,801,0,0,,,,,0.0,0.0,categorical,0.0073,0.9927,1.532
0.9%NSS (ml/hr),eicu.infusionDrug,0.9%NSS (ml/hr),,,,,,1226,17,1226,0,,7.3905,75.0,145.001,0.0,1.0,numeric,0.0002,0.9998,72.118
Fentanyl,eicu.infusionDrug,Fentanyl,,,,,,1222,730,0,0,,,,,0.0,0.0,categorical,0.0066,0.9934,1.674
argatroban (mcg/kg/min),eicu.infusionDrug,argatroban (mcg/kg/min),,,,,,1214,26,1214,0,,0.0,2.0,14.6,0.0,1.0,numeric,0.0002,0.9998,46.692
respFlowCareData|SBT Method,eicu.respiratoryCharting,respFlowCareData|SBT Method,,,,,,1200,517,0,0,,,,,0.0,0.0,categorical,0.0047,0.9953,2.321
TF (ml/hr),eicu.infusionDrug,TF (ml/hr),,,,,,1189,174,1189,0,,0.0,45.1929,88.7093,0.0,1.0,numeric,0.0016,0.9984,6.833
MAIN (ml/hr),eicu.infusionDrug,MAIN (ml/hr),,,,,,1170,164,1170,0,,0.0,52.4691,485.7151,0.0,1.0,numeric,0.0015,0.9985,7.134
Norepinephrine,eicu.infusionDrug,Norepinephrine,,,,,,1167,741,0,0,,,,,0.0,0.0,categorical,0.0067,0.9933,1.575
NIMBEX (mcg/kg/min),eicu.infusionDrug,NIMBEX (mcg/kg/min),,,,,,1109,9,1109,0,,0.0,0.5,10.0,0.0,1.0,numeric,0.0001,0.9999,123.222
respFlowCareData|Adult Con Pt/Vent ETCO2_,eicu.respiratoryCharting,respFlowCareData|Adult Con Pt/Vent ETCO2_,,,,,,1093,166,1092,0,,15.9356,30.0,98.8956,0.0,0.9991,numeric,0.0015,0.9985,6.584
Epoprostenol (nanograms/kg/min),eicu.infusionDrug,Epoprostenol (nanograms/kg/min),,,,,,1093,19,1093,0,,0.0,12.0,50.0,0.0,1.0,numeric,0.0002,0.9998,57.526
respFlowCareData|RETIRED O2 Device,eicu.respiratoryCharting,respFlowCareData|RETIRED O2 Device,,,,,,1090,50,0,0,,,,,0.0,0.0,categorical,0.0005,0.9995,21.8
respFlowCareData|Lung Sound Respiratory Phase,eicu.respiratoryCharting,respFlowCareData|Lung Sound Respiratory Phase,,,,,,1077,22,0,0,,,,,0.0,0.0,categorical,0.0002,0.9998,48.955
NUTREN 1.5 (ml/hr),eicu.infusionDrug,NUTREN 1.5 (ml/hr),,,,,,1070,14,1070,0,,0.0,50.0,56.5556,0.0,1.0,numeric,0.0001,0.9999,76.429
respFlowCareData|Insp Time (%),eicu.respiratoryCharting,respFlowCareData|Insp Time (%),,,,,,1064,162,1064,0,,0.1,0.15,30.0,0.0,1.0,numeric,0.0015,0.9985,6.568
respFlowCareData|Wake up assessment performed,eicu.respiratoryCharting,respFlowCareData|Wake up assessment performed,,,,,,1044,233,0,0,,,,,0.0,0.0,categorical,0.0021,0.9979,4.481
Insulin,eicu.infusionDrug,Insulin,,,,,,1029,686,0,0,,,,,0.0,0.0,categorical,0.0062,0.9938,1.5
Levophed (mcg/min),eicu.infusionDrug,Levophed (mcg/min),,,,,,1022,8,1022,0,,0.0,10.0084,50.0,0.0,1.0,numeric,0.0001,0.9999,127.75
Phenylephrine  STD 20 mg Sodium Chloride 0.9% 250 ml (mcg/min),eicu.infusionDrug,Phenylephrine  STD 20 mg Sodium Chloride 0.9% 250 ml (mcg/min),,,,,,999,129,999,0,,4.0613,49.7556,283.0945,0.0,1.0,numeric,0.0012,0.9988,7.744
nimbex (mcg/kg/min),eicu.infusionDrug,nimbex (mcg/kg/min),,,,,,987,18,987,0,,0.0,1.6779,7.0,0.0,1.0,numeric,0.0002,0.9998,54.833
0.9% NaCl (ml/hr),eicu.infusionDrug,0.9% NaCl (ml/hr),,,,,,979,22,979,0,,0.3222,20.0,500.0,0.0,1.0,numeric,0.0002,0.9998,44.5
Pantoprazole(Protonix) (mg/hr),eicu.infusionDrug,Pantoprazole(Protonix) (mg/hr),,,,,,975,19,975,0,,0.0,8.0,31.6251,0.0,1.0,numeric,0.0002,0.9998,51.316
Methylprednisolone IVF infused (Unknown),eicu.infusionDrug,Methylprednisolone IVF infused (Unknown),,,,,,966,14,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,69.0
NS  (ml/hr),eicu.infusionDrug,NS  (ml/hr),,,,,,947,13,947,0,,0.0,57.7551,170.3001,0.0,1.0,numeric,0.0001,0.9999,72.846
Lithium,eicu.lab,Lithium,,,,,,945,410,797,945,mmol/L,0.1,0.8779,4.8045,1.0,0.8434,mixed,0.0037,0.9963,2.305
nss (ml/hr),eicu.infusionDrug,nss (ml/hr),,,,,,945,23,945,0,,0.0,20.0,999.0,0.0,1.0,numeric,0.0002,0.9998,41.087
Vent Other,eicu.lab,Vent Other,,,,,,933,429,903,0,,3.5534,9.5416,140.0861,0.0,0.9678,numeric,0.0039,0.9961,2.175
D5 1/2 NS (ml/hr),eicu.infusionDrug,D5 1/2 NS (ml/hr),,,,,,931,32,931,0,,0.0,75.0,200.0,0.0,1.0,numeric,0.0003,0.9997,29.094
respFlowCareData|Care,eicu.respiratoryCharting,respFlowCareData|Care,,,,,,925,57,0,0,,,,,0.0,0.0,categorical,0.0005,0.9995,16.228
respFlowCareData|Postion at Lip,eicu.respiratoryCharting,respFlowCareData|Postion at Lip,,,,,,918,55,918,0,,20.0,24.0,29.0,0.0,1.0,numeric,0.0005,0.9995,16.691
Phenylephrine  MAX 100 mg Sodium Chloride 0.9% 250 ml (mcg/min),eicu.infusionDrug,Phenylephrine  MAX 100 mg Sodium Chloride 0.9% 250 ml (mcg/min),,,,,,917,53,917,0,,5.0,72.2269,300.0,0.0,1.0,numeric,0.0005,0.9995,17.302
.9 NS (ml/hr),eicu.infusionDrug,.9 NS (ml/hr),,,,,,883,11,883,0,,17.0,54.7929,140.9383,0.0,1.0,numeric,0.0001,0.9999,80.273
respFlowSettings|4. RSBI (RR/Vt),eicu.respiratoryCharting,respFlowSettings|4. RSBI (RR/Vt),,,,,,864,42,25,0,,3.2,95.0,170.0,0.0,0.0289,categorical,0.0004,0.9996,20.571
Calcium Chloride mL/hr (ml/hr),eicu.infusionDrug,Calcium Chloride mL/hr (ml/hr),,,,,,853,13,853,0,,0.0,138.5799,250.0,0.0,1.0,numeric,0.0001,0.9999,65.615
Vasopressin (units/hr),eicu.infusionDrug,Vasopressin (units/hr),,,,,,850,99,850,0,,0.0,0.0361,6.0,0.0,1.0,numeric,0.0009,0.9991,8.586
Citrate mL/hr (ml/hr),eicu.infusionDrug,Citrate mL/hr (ml/hr),,,,,,842,13,842,0,,86.975,250.0,300.0,0.0,1.0,numeric,0.0001,0.9999,64.769
Nitroglycerin (mcg/kg/min),eicu.infusionDrug,Nitroglycerin (mcg/kg/min),,,,,,834,61,834,0,,0.0,0.5,9.305,0.0,1.0,numeric,0.0006,0.9994,13.672
respFlowCareData|Sedation outcome,eicu.respiratoryCharting,respFlowCareData|Sedation outcome,,,,,,829,322,0,0,,,,,0.0,0.0,categorical,0.0029,0.9971,2.575
ns (ml/hr),eicu.infusionDrug,ns (ml/hr),,,,,,824,29,824,0,,0.0,50.0,234.5001,0.0,1.0,numeric,0.0003,0.9997,28.414
Midazolam (Versed) 100 mg Sodium Chloride 0.9% 100 ml (mg/hr),eicu.infusionDrug,Midazolam (Versed) 100 mg Sodium Chloride 0.9% 100 ml (mg/hr),,,,,,821,71,821,0,,1.0,5.0,18.395,0.0,1.0,numeric,0.0006,0.9994,11.563
T3,eicu.lab,T3,,,,,,819,741,653,819,ng/dL,0.2969,60.7815,335.7469,1.0,0.7973,mixed,0.0067,0.9933,1.105
respFlowCareData|Sedation Scoring Ventilation Depth,eicu.respiratoryCharting,respFlowCareData|Sedation Scoring Ventilation Depth,,,,,,799,85,0,0,,,,,0.0,0.0,categorical,0.0008,0.9992,9.4
KVO (ml/hr),eicu.infusionDrug,KVO (ml/hr),,,,,,788,74,788,0,,0.0,10.0,82.6101,0.0,1.0,numeric,0.0007,0.9993,10.649
D5LR (ml/hr),eicu.infusionDrug,D5LR (ml/hr),,,,,,788,32,788,0,,7.99,75.0,150.0,0.0,1.0,numeric,0.0003,0.9997,24.625
CRP-hs,eicu.lab,CRP-hs,,,,,,779,520,763,779,mg/L,0.4465,44.9383,351.9705,1.0,0.9795,numeric,0.0047,0.9953,1.498
Vecuronium (mcg/kg/min),eicu.infusionDrug,Vecuronium (mcg/kg/min),,,,,,757,19,757,0,,0.0,0.6,1.9,0.0,1.0,numeric,0.0002,0.9998,39.842
Insulin (units/kg/hr),eicu.infusionDrug,Insulin (units/kg/hr),,,,,,708,64,708,0,,0.0,0.077,10.015,0.0,1.0,numeric,0.0006,0.9994,11.063
Lactated Ringers (ml/hr),eicu.infusionDrug,Lactated Ringers (ml/hr),,,,,,693,24,693,0,,10.0,100.0,999.0,0.0,1.0,numeric,0.0002,0.9998,28.875
Amicar (ml/hr),eicu.infusionDrug,Amicar (ml/hr),,,,,,693,63,693,0,,0.0,9.97,54.0,0.0,1.0,numeric,0.0006,0.9994,11.0
Bicarb (ml/hr),eicu.infusionDrug,Bicarb (ml/hr),,,,,,685,103,685,0,,0.0,92.941,250.0,0.0,1.0,numeric,0.0009,0.9991,6.65
Heparin,eicu.infusionDrug,Heparin,,,,,,683,452,0,0,,,,,0.0,0.0,categorical,0.0041,0.9959,1.511
0.9NSS (ml/hr),eicu.infusionDrug,0.9NSS (ml/hr),,,,,,675,13,675,0,,0.0,20.0,982.5004,0.0,1.0,numeric,0.0001,0.9999,51.923
serum ketones,eicu.lab,serum ketones,,,,,,671,354,592,0,,0.0,1.2041,108.9301,0.0,0.8823,mixed,0.0032,0.9968,1.895
Cisatracurium (mg/hr),eicu.infusionDrug,Cisatracurium (mg/hr),,,,,,638,10,638,0,,0.0,8.09,40.0,0.0,1.0,numeric,0.0001,0.9999,63.8
Dilaudid (mg/hr),eicu.infusionDrug,Dilaudid (mg/hr),,,,,,636,24,636,0,,0.0,0.3,2.0,0.0,1.0,numeric,0.0002,0.9998,26.5
Isoproterenol (),eicu.infusionDrug,Isoproterenol (),,,,,,634,28,634,0,,2.4164,30.0,1265.5409,0.0,1.0,numeric,0.0003,0.9997,22.643
Insulin Scale A (units/hr),eicu.infusionDrug,Insulin Scale A (units/hr),,,,,,634,31,634,0,,0.0,1.0,6.0,0.0,1.0,numeric,0.0003,0.9997,20.452
Mannitol IVF Infused (ml/hr),eicu.infusionDrug,Mannitol IVF Infused (ml/hr),,,,,,629,119,629,0,,2.6333,125.0,500.0,0.0,1.0,numeric,0.0011,0.9989,5.286
Volume-Transfuse fresh frozen plasma (ml/hr),eicu.infusionDrug,Volume-Transfuse fresh frozen plasma (ml/hr),,,,,,629,130,629,0,,0.0,168.2848,381.8933,0.0,1.0,numeric,0.0012,0.9988,4.838
hydromorphone (mg/hr),eicu.infusionDrug,hydromorphone (mg/hr),,,,,,628,10,628,0,,0.0,4.0,8.0,0.0,1.0,numeric,0.0001,0.9999,62.8
Heparin 25000 Units Dextrose 5% 500 ml  Premix (units/kg/hr),eicu.infusionDrug,Heparin 25000 Units Dextrose 5% 500 ml  Premix (units/kg/hr),,,,,,628,155,628,0,,2.5097,14.2662,31.8,0.0,1.0,numeric,0.0014,0.9986,4.052
Isoproterenol (ml/hr),eicu.infusionDrug,Isoproterenol (ml/hr),,,,,,626,26,626,0,,0.0,15.0,260.153,0.0,1.0,numeric,0.0002,0.9998,24.077
0.9% (ml/hr),eicu.infusionDrug,0.9% (ml/hr),,,,,,626,2,626,0,,30.1333,125.0,250.0,0.0,1.0,numeric,0.0,1.0,313.0
cisatracurium Volume (ml) (ml/hr),eicu.infusionDrug,cisatracurium Volume (ml) (ml/hr),,,,,,625,23,625,0,,1.6125,11.8501,50.0,0.0,1.0,numeric,0.0002,0.9998,27.174
D51/2NS (ml/hr),eicu.infusionDrug,D51/2NS (ml/hr),,,,,,616,22,616,0,,0.0,80.0,250.0,0.0,1.0,numeric,0.0002,0.9998,28.0
D5 1/2NS (ml/hr),eicu.infusionDrug,D5 1/2NS (ml/hr),,,,,,614,22,614,0,,0.0,75.0,150.0,0.0,1.0,numeric,0.0002,0.9998,27.909
normal saline (ml/hr),eicu.infusionDrug,normal saline (ml/hr),,,,,,601,32,601,0,,0.0,51.2346,999.0,0.0,1.0,numeric,0.0003,0.9997,18.781
"Volume (mL)-sodium chloride 0.9 % bolus 1,000 mL (ml/hr)",eicu.infusionDrug,"Volume (mL)-sodium chloride 0.9 % bolus 1,000 mL (ml/hr)",,,,,,575,256,575,0,,0.0,1000.0,2000.0,0.0,1.0,numeric,0.0023,0.9977,2.246
Tube Feed (ml/hr),eicu.infusionDrug,Tube Feed (ml/hr),,,,,,574,3,574,0,,0.0,63.1358,90.0,0.0,1.0,numeric,0.0,1.0,191.333
Dexmetetomidine (Precedex) (mcg/kg/hr),eicu.infusionDrug,Dexmetetomidine (Precedex) (mcg/kg/hr),,,,,,573,12,573,0,,0.0,0.3,1.5,0.0,1.0,numeric,0.0001,0.9999,47.75
Esmolol (),eicu.infusionDrug,Esmolol (),,,,,,565,62,565,0,,0.9775,31.7796,750.4501,0.0,1.0,numeric,0.0006,0.9994,9.113
NS for Blood Administration (ml/hr),eicu.infusionDrug,NS for Blood Administration (ml/hr),,,,,,558,307,558,0,,0.8,100.0,1000.0,0.0,1.0,numeric,0.0028,0.9972,1.818
prolactin,eicu.lab,prolactin,,,,,,546,501,545,546,ng/mL,1.4,18.2749,2003.073,1.0,0.9982,numeric,0.0045,0.9955,1.09
3% NS (ml/hr),eicu.infusionDrug,3% NS (ml/hr),,,,,,535,25,535,0,,0.0,30.0,250.0,0.0,1.0,numeric,0.0002,0.9998,21.4
Tobramycin - random,eicu.lab,Tobramycin - random,,,,,,527,331,500,527,mcg/mL,0.4,3.3949,14.3,1.0,0.9488,mixed,0.003,0.997,1.592
Water flush (ml/hr),eicu.infusionDrug,Water flush (ml/hr),,,,,,527,3,527,0,,0.0,20.0,85.0,0.0,1.0,numeric,0.0,1.0,175.667
Amiodarone,eicu.infusionDrug,Amiodarone,,,,,,521,360,0,0,,,,,0.0,0.0,categorical,0.0033,0.9967,1.447
Alteplase (mg/hr),eicu.infusionDrug,Alteplase (mg/hr),,,,,,519,31,519,0,,0.0,0.5,57.996,0.0,1.0,numeric,0.0003,0.9997,16.742
protein C,eicu.lab,protein C,,,,,,512,499,499,512,%,17.49,98.7347,195.02,1.0,0.9746,numeric,0.0045,0.9955,1.026
Gentamicin - random,eicu.lab,Gentamicin - random,,,,,,506,288,479,506,mcg/mL,0.3,2.3918,14.797,1.0,0.9466,mixed,0.0026,0.9974,1.757
Theophylline,eicu.lab,Theophylline,,,,,,501,292,451,501,mcg/mL,1.201,8.4265,30.398,1.0,0.9002,mixed,0.0026,0.9974,1.716
Gentamicin - trough,eicu.lab,Gentamicin - trough,,,,,,495,260,437,495,mcg/mL,0.2,1.1208,10.9,1.0,0.8828,mixed,0.0024,0.9976,1.904
Nimbex (mg/hr),eicu.infusionDrug,Nimbex (mg/hr),,,,,,489,8,489,0,,0.0,9.0,21.22,0.0,1.0,numeric,0.0001,0.9999,61.125
Vital Signs|PAOP|PAOP,eicu.nurseCharting,Vital Signs|PAOP|PAOP,,,,,,484,173,484,0,,5.0,19.1327,41.32,0.0,1.0,numeric,0.0016,0.9984,2.798
D5 / 0.45% NSS (ml/hr),eicu.infusionDrug,D5 / 0.45% NSS (ml/hr),,,,,,472,1,472,0,,20.0,40.0,125.0,0.0,1.0,numeric,0.0,1.0,472.0
Phenobarbital,eicu.lab,Phenobarbital,,,,,,468,197,437,468,mcg/mL,2.2,21.05,131.9703,1.0,0.9338,mixed,0.0018,0.9982,2.376
Phenylephrine,eicu.infusionDrug,Phenylephrine,,,,,,468,307,0,0,,,,,0.0,0.0,categorical,0.0028,0.9972,1.524
