db,src_table,field_name,reason
eicu,infusionDrug,D5W/LR (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 with 2 amps bicarb (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D51/2NSw 40 kcl (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 .45%NS w/fol/thiam. (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,0.9% NS BOLUS (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D10/0.45%NS (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D10 1/2NSS (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Insulin- Scale B (units/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,NS coolant (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Morphine-PCA  (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,bumex (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D50 (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 0.45 NS  (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Ativan (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,10G Mg in 1000NS (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D 5% (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,d5ns 20k (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5W 40MEQ KCL (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5W with bicarb (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D51/2 WITH mvi (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 1/2 NS with 40KCL (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Mag Sulfate + Thiamine (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,NSwith40KCL (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Altaplase (mg/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,NS with 10KCL (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Labetalol,"输注药名, 不在概念目录内"
eicu,infusionDrug,D 10% (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5LR w/10KCL (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Ciklokapron (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Insulin Scale A  (units/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,0.45%NS w/ MVI (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,0.9W/20K (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Sandostatin (mcg/min),"输注药名, 不在概念目录内"
eicu,infusionDrug,Haloperidol IVF Infused (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 0.9%NaCl (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Levophed (mg/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,"Volume (mL)-sodium chloride 0.9 % bolus 1,000 mL","输注药名, 不在概念目录内"
eicu,infusionDrug,Bupivicaine 2% (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Lidocaine (Xylocaine) STD 2 g Dextrose 5% 500 ml  Premix (mg/min),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 45NS (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D/5&1/2NS w/150NaHCO3 (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Hydromorphone (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,MVI IVF (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 1/2 NS 20KCL (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 1/2NS KCL (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 .20 NS (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Reapro (mcg/kg/min),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5/.45NaCl MVI (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Sterile Water + 3 amps bicarb (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Angiomax (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5W w/ 3amps bicarb (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,STERILE H2O 3/bicarb (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,IVF sterile water+ bicarbs+40K (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Mucomyst (mg/kg/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 1/4 WITH 20KCL (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,0.45%NS w/150 NaBicarb (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 W/150meq NAHCO3 (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5W w/ BICARB (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5W w/ Bicardb (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,vitamin bag (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5W w/3amps Bicarb (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D10  (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,REGULAR INSULIN (units/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 1/2 NS W 20KCL (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,d5LR with 10 meq K+ (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,0.9% NS,"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 1/2 w/folic+B1 (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,NSS Venous Sheath (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Na HCO3 in 0.45% NS (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 w/ 75 meq Bicarb (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 w/ 150 bicarb (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D51/2NS with 20mEq KCL (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,NS-EKOS (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Alteplase-EKOS (mg/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Octreotide (mcg/kg/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 with bicarb (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,.45NS w/75mEq NaBicarb (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 NSS w/ 20KCL (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,0.45 NS  (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5/Sodium Bicarb (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,NSS control #2 (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 1/2NS w/ 20K  (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5W & LR (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5%./NaCl 0.45% (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,d10 with 40 MEQ K (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Heparin-EKOS (units/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Sterile Water w/ 3 AMPs BiCarb (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,1/2 NS w/ 2 amps bicarb (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,flolan (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,TPN mL/hr (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,1.8% (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Potassium CL (Peripheral) 10 mEq Sterile Water (SWFI) 100 ml  Premix (Unknown),"输注药名, 不在概念目录内"
eicu,infusionDrug,Mag/KPhos (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,0.9% NSS Venous Sheath (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,NAHCO3-150meq 1000ml (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,0.45%NS w/2amps NaHCO3 (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 1/2 NS WITH 20 KCL (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,0.45 NS + 75 MEQ SODIUM BICARBONATE (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,"D5NS MVI, THIAMINE, FOLATE (ml/hr)","输注药名, 不在概念目录内"
eicu,infusionDrug,D51/2NS 1 AMP NAHCO3 (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 1/2NS KCL10 (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 NaBicarb150 (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Multivitamin Infusion (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Scale A Insulin (units/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5W/0.45%NS+MVI (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Potassium 20meq IV K-rider (mg/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Alteplase (EKOS #2) (mg/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Alteplase (EKOS) (mg/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,NAC (mg/kg/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,TPN (mg/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5W/ 0.45 NS (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Hydromorephone PCA (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5/0.45% NaCl/40mEq KCL (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5W W/40K (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,L/R (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,NS--EKOS (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,NS (EKOS #2) (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Normal Saline with Sodium Bicarb (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5/0.45NSS (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5W+150meqNaHCO3 (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5W w/ 150meq NaHCO3 (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,non-PRBC (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Ketamine  (mg/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,NS/MF (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,0.9% NSS w/20mEq KCl (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,nsc20k (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5/0.45NaCl (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5W w.3 amps of bicarb (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5/0.9 (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Nicardipine (mcg/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Insulin (Regular) (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Sodium Bicarb. (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5W + 40 meq potassium acetate/L (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Nicardipine (mcg/kg/min),"输注药名, 不在概念目录内"
eicu,infusionDrug,Mgnesium (mg/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,5%Albumin (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,NS Replacement (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5w+150meq  sodium bicarb (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,NSS+additives (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,IVF Non-VasoActive (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,IV w additives (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D51/2NS w/ KCL (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,NS w/40mEq KCL (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,ns + 40 kcl (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,NA 3% (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,REOPRO (mcg/min),"输注药名, 不在概念目录内"
eicu,infusionDrug,D10 (mg/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Zemuron (mcg/kg/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 w/ 3 amps NaHCO3 (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,"D5,0.45NSW/40meq KCL (ml/hr)","输注药名, 不在概念目录内"
eicu,infusionDrug,NSS w/ protonix (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,2% NS (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Ketamine (mg/min),"输注药名, 不在概念目录内"
eicu,infusionDrug,Alteplase TPA (mg/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 with 150meq bicarb (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,0.9% NSS via venous sheath (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,narcan (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,NS 20K MEQ (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5W 0.45 NS w 20 mEq kCl (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5LRKCL (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5NS1/4 (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,d5 1/2 + 20 KCl (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,NS W/ 10MEQ KCL (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,NS 1000 ml + 2 amp bicarb (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,3 % SALINE (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Eptifibatide,"输注药名, 不在概念目录内"
eicu,infusionDrug,0.9% NSS,"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 w/ 150 mEq HCO3 (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5W.45NS (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5W/.45 NaCL (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Nimbex (mg/kg/min),"输注药名, 不在概念目录内"
eicu,infusionDrug,d51/2ns  (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5/LR/Thiamine/Folic Acid (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Fibersource tube feeding (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5%NS (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Lac Ringers (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5W 1L + 3 VIALS OF NAHCO3 (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5W + 40K (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,calicum gluconate (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,IVF + MVI (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5.45 NS + 20 meq KCL (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Propofol (mcg/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5W+250meqNaHco3 (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,meTHYLpredNISolone (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,"0.9NS w/thiamine, mvi and folate (ml/hr)","输注药名, 不在概念目录内"
eicu,infusionDrug,d5w 150 meq hco3 (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D51/2NSKCL (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,acetylcistine (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5NS w/20K (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Heparin via sheath (units/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,tPA via right sheath (units/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,NSS Maintenance (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 0.45%NS w/ 40 KCL (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,"MVI/thiamine, folic acid  (ml/hr)","输注药名, 不在概念目录内"
eicu,infusionDrug,Insulin Regular (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5W/.45%NS + 40 mEq K (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 w/ Bicarb 150meq (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,NS block replacement (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5W with 20KCL (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 1/2 ns with kcl (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,1.8 % NaCl (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,1/2 NSS with75meq sodium bicarb (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 w/NSBicarb (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 0.45NaCl (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,NSS with MV (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,d5-1/2NS (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Folic Acid/Thiamine (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,d5 w/ MVI (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,TPA(alteplase) (mg/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,"EPIDURAL, FENT/BUPIV (ml/hr)","输注药名, 不在概念目录内"
eicu,infusionDrug,1/2NS NaHCO3 (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,0.45%ns c 40kcl (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,tPA (units/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,1/2 NS + 20 meEq KCL (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,0.45% NS w/ 75mEq NaHCO3 (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Na Bicarb 150meq sterile water (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D10 NS (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5+150meq NaHCO3 (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D 5 1/2 NS (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,ARGATROBAN (mg/kg/min),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5W+MVI/Thiamine/FolicAcid (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,d5w/.45% NSS (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,NS0.9% (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5W + 20meq KcL (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Fent 625mcg/Bupiv 312.5 Epidual (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,PPN  (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,MVI/BANANA BAG (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 1/2 NS 10 K (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,NSS KVO (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5W/ 75 mEq HCO3 (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,NaCL 0.2% (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,IVF c MVI (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,PLTS (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,d5ns+2amps sodium bicarb (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 0.45% 20k (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5NaBi-carb (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,Na HCO3 (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5 & 0.45NS w MVI (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,1/2 NS w/40meqK+ (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,0.45% NS w/40meq KCL (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5.45NSw/40Kcl (ml/hr),"输注药名, 不在概念目录内"
eicu,infusionDrug,D5W + NaHCO3 300meq (ml/hr),"输注药名, 不在概念目录内"
